agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7
2.0,1.113929895487114,1.9642050305425247,1.2569085110815243,1.045201355761121,1.6052685056795744,1.6969453630536204,1.0
2.0,1.113929895487114,1.9642050305425252,1.2569085110815246,1.045201355761121,1.6052685056795744,1.6969453630536204,1.0
2.0,1.1146096408602852,1.9699578130365087,1.2594842927215333,1.0454710427674008,1.651703948454768,1.7011035814375068,1.0
2.0,1.1146096408602852,1.969957813036508,1.259484292721533,1.0454710427674008,1.6517039484547678,1.7011035814375068,1.0
2.0,1.112473401708556,1.951878514993335,1.266153923104104,1.1024523293949546,1.6510628938167256,1.6880355279226187,1.0
2.0,1.1124734017085562,1.9518785149933349,1.266153923104104,1.1194004764509655,1.6510628938167256,1.6880355279226187,1.0
2.0,1.1124734017085562,1.9936453651260102,1.266153923104104,1.129852478621747,1.6615148959875072,1.6984875300934004,1.0
2.0,1.1124734017085562,1.9936453651260102,1.2858840047200366,1.1298524786217472,1.6615148959875072,1.6984875300934004,1.0
2.0,1.1124734017085562,1.9936453651260102,1.2858840047200366,1.129852478621747,1.7144728184049696,1.6984875300934004,1.0
2.0,1.112473401708556,1.99364536512601,1.2858840047200366,1.1298524786217472,1.7144728184049696,1.6984875300934004,1.0
1.9945911867036055,1.093575500719234,2.0,1.2675775396508722,1.1302953547714445,1.716909606475841,1.7008697985816315,1.0
1.9945911867036055,1.093575500719234,2.0,1.2675775396508722,1.1302953547714445,1.7400594230440085,1.724019615149799,1.0
1.9945911867036055,1.093575500719234,2.0,1.2675775396508722,1.1302953547714445,1.7400594230440083,1.724019615149799,1.0
1.9712810779122636,1.0916215387678327,2.0,1.2687090122086015,1.127574640869719,1.7246061479528847,1.708901269330677,1.0
1.9712810779122638,1.0916215387678325,2.0,1.2687090122086015,1.127574640869719,1.724606147952885,1.7089012693306773,1.0
1.9639238874134608,1.0916215387678327,2.0,1.3226314319103383,1.127574640869719,1.766102174925138,1.708901269330677,1.0
